Tp,Hs,Uw,Op
7.66,0.99,6.48666666666667,1
5.33,1,6.34666666666667,1
5.62,1.01,6.56166666666667,1
8.35,0.94,6.54833333333333,1
8.88,0.92,6.06166666666667,1
5.28,0.97,4.95833333333333,1
8.91,0.89,4.12333333333333,1
5.54,0.84,4.21666666666667,1
7.76,0.81,3.62,1
7.75,0.75,3.09,1
7.85,0.75,3.06,1
8.96,0.71,3.08666666666667,1
5.92,0.74,2.475,2
5.58,0.71,2.14833333333333,2
5.31,0.71,1.33833333333333,2
5.12,0.68,1.43666666666667,2
8.35,0.74,1.80833333333333,2
5.03,0.71,2.265,2
8.19,0.69,1.81333333333333,2
8.73,0.66,1.62833333333333,2
8.17,0.63,2.02333333333333,2
5.37,0.58,1.585,2
5.65,0.53,2.51,2
7.53,0.53,3.13166666666667,1
7.72,0.54,1.65166666666667,2
8.29,0.57,1.32833333333333,2
8.43,0.52,1.71666666666667,2
8.26,0.53,1.44,2
4.4,0.54,0.623333333333333,2
7.84,0.51,1.27,2
4.67,0.47,1.75666666666667,2
8.15,0.51,2.12833333333333,2
8.13,0.46,1.575,2
4.72,0.44,1.14,2
7.93,0.4,1.40666666666667,2
7.97,0.4,2.11666666666667,2
8.02,0.38,1.88333333333333,2
7.27,0.37,1.46,2
7.79,0.37,1.73666666666667,2
6.85,0.35,2.08166666666667,2
7.99,0.32,2.98666666666667,2
7.64,0.33,3.25166666666667,1
7.74,0.34,3.14,1
8.37,0.33,3.28666666666667,1
7.81,0.34,3.30666666666667,1
7.91,0.32,3.91166666666667,1
7.92,0.3,4.45,1
8.21,0.32,3.68166666666667,1
7.96,0.31,4.34833333333333,1
7.91,0.33,4.19833333333333,1
7.76,0.32,3.89166666666667,1
7.33,0.33,4.00333333333333,1
7.76,0.35,4.48666666666667,1
2.9,0.32,4.8,1
7.29,0.32,3.07666666666667,1
6.78,0.33,2.995,2
8.22,0.29,1.65833333333333,2
8.15,0.27,3.11166666666667,1
8.43,0.29,4.18,1
8.5,0.29,2.71833333333333,2
7.77,0.27,2.885,2
2.45,0.29,3.22666666666667,1
2.63,0.31,2.68333333333333,2
2.95,0.31,2.67666666666667,2
2.91,0.3,4.02833333333333,1
2.91,0.32,6.68,1
2.91,0.34,6.74,1
2.71,0.34,6.79833333333333,1
2.58,0.32,7.16833333333333,1
2.51,0.31,7.44666666666667,1
2.38,0.3,8.01,1
2.32,0.34,8.18166666666667,1
2.57,0.39,7.83166666666667,1
2.77,0.43,7.86333333333333,1
3.43,0.44,9.75833333333333,1
3.19,0.57,8.54333333333333,1
3.46,0.58,6.43,1
3.45,0.55,10.055,1
3.31,0.56,15.1066666666667,1
3.3,0.76,14.94,1
3.61,0.77,12.2516666666667,1
3.33,0.68,9.80166666666667,1
3.36,0.67,5.785,1
3.24,0.59,4.77,1
3.52,0.54,6.40333333333333,1
3.44,0.54,8.30166666666667,1
3.08,0.59,8.865,1
3.68,0.68,8.31166666666667,1
4.42,0.74,7.23,1
4.37,0.79,6.77333333333333,1
4.95,0.83,6.065,1
5.46,0.75,6.455,1
5.61,0.72,6.765,1
6.12,0.66,6.29,1
5.95,0.65,6.99666666666667,1
3.59,0.63,7.30666666666667,1
3.96,0.68,8.36166666666667,1
3.89,0.67,8.61333333333334,1
3.71,0.77,8.51,1
3.61,0.83,9.63833333333333,1
5.53,0.92,10.76,1
4.36,1.22,12.0616666666667,1
5.45,1.41,12.625,1
5.99,1.73,13.5733333333333,1
6.38,1.69,12.975,1
7.07,1.95,13.48,1
7.04,1.87,13.39,1
7.54,1.83,12.6416666666667,1
7.33,1.99,13.81,1
7.17,1.85,13.8966666666667,1
6.79,1.89,13.9383333333333,1
6.52,1.87,13.8283333333333,1
6.51,1.99,14.9266666666667,1
6.48,1.92,13.9866666666667,1
6.67,2,12.9866666666667,1
6.56,1.66,11.5116666666667,1
6.66,1.49,10.0233333333333,1
6.6,1.44,11.17,1
6.65,1.4,12.5516666666667,1
6.68,1.6,11.6566666666667,1
5.4,1.55,12.9866666666667,1
6.26,1.82,12.415,1
7,2,11.215,1
7.62,1.98,11.9,1
6.26,2.2,11.7283333333333,1
7.8,2.2,12.7283333333333,1
7.63,2.26,11.8116666666667,1
7.73,2.33,11.605,1
7.86,2.11,10.7966666666667,1
8.17,2.07,9.56666666666667,1
8.18,1.95,8.54166666666667,1
8.47,2.1,8.12333333333333,1
8.39,2.01,7.40833333333333,1
8.29,1.86,7.42833333333333,1
7.76,1.83,9.19833333333333,1
7.2,1.82,8.515,1
7.46,1.68,6.67833333333333,1
7.03,1.61,5.09666666666667,1
6.66,1.55,5.14833333333333,1
6.13,1.53,5.99833333333333,1
6.45,1.41,5.82166666666667,1
9.22,1.45,5.54833333333333,1
8.06,1.64,6.08333333333333,1
8.81,1.65,5.93833333333333,1
8.08,1.67,5.865,1
6.42,1.9,5.55833333333333,1
6.97,1.95,7.18166666666667,1
7.05,1.84,7.26833333333333,1
7.71,2.02,6.24666666666667,1
6.8,1.85,5.51333333333333,1
6.55,2.01,5.17166666666667,1
7.36,1.79,4.575,1
8.23,1.79,3.93,1
8,1.73,4.30833333333333,1
8.07,1.65,4.79166666666667,1
7.68,1.53,5.79333333333333,1
7.93,1.52,3.615,1
7.47,1.46,3.39833333333333,1
7.35,1.51,2.785,2
7.56,1.44,2.67,2
6.85,1.38,2.28333333333333,2
6.74,1.3,1.84,2
6.71,1.26,1.58833333333333,2
6.84,1.14,1.52833333333333,2
6.51,1.19,1.49666666666667,2
6.76,1.06,0.843333333333333,2
6.57,1.05,0.861666666666667,2
6.38,1.03,0.491666666666667,2
6.52,0.95,0.851666666666667,2
6.24,0.92,0.626666666666667,2
6.33,0.9,1.25333333333333,2
6.12,0.76,2.035,2
5.48,0.72,3.83166666666667,1
5.98,0.71,3.235,1
5.65,0.67,3.32666666666667,1
5.79,0.63,2.9,2
6.11,0.56,2.61,2
5.33,0.52,2.21333333333333,2
5.79,0.46,1.76333333333333,2
6.52,0.47,1.27166666666667,2
5.87,0.48,1.11833333333333,2
5.97,0.39,2.9,2
7.88,0.39,3.55166666666667,1
7.79,0.41,2.37,2
7.52,0.4,1.775,2
5.74,0.38,2.405,2
7.41,0.38,2.31166666666667,2
12.44,0.36,1.09666666666667,2
11.97,0.33,0.808333333333333,2
12.74,0.33,1.855,2
12.83,0.27,1.62666666666667,2
11.97,0.26,2.56833333333333,2
11.75,0.32,3.93666666666667,1
11.91,0.33,3.67333333333333,1
12.7,0.37,4.00666666666667,1
11.7,0.33,3.79,1
11.4,0.36,4.20666666666667,1
11.41,0.42,5.57,1
11.59,0.47,6.13666666666667,1
2.97,0.51,6.56,1
3.24,0.51,7.20333333333333,1
3.17,0.64,8.78833333333333,1
3.7,0.79,9.185,1
4.06,0.87,9.14,1
4.19,0.94,8.73333333333333,1
4.32,0.86,7.87666666666667,1
4.38,0.97,7.57666666666667,1
4.55,1.03,7.93166666666667,1
4.9,1.05,6.34666666666667,1
4.86,0.99,6.045,1
5.24,0.85,7.07,1
4.97,0.85,7.44166666666667,1
4.99,1.03,7.615,1
5.09,1.01,7.665,1
5.07,1.04,6.33833333333333,1
5.06,1.08,6.08833333333333,1
4.9,0.95,5.80833333333333,1
4.49,0.94,5.93833333333333,1
4.6,0.91,5.305,1
4.84,0.94,4.96666666666667,1
4.81,0.88,4.63166666666667,1
5.26,0.86,5.00833333333333,1
4.83,0.85,4.58166666666667,1
5.29,0.99,4.85,1
5.56,0.89,5.605,1
5.44,0.94,6.32,1
6.14,0.93,6.20666666666667,1
5.96,0.97,5.73,1
6.03,0.86,4.995,1
6.46,0.88,4.88,1
6.18,0.84,5.045,1
6.38,0.83,4.49,1
6.09,0.83,5.33333333333333,1
5.58,0.85,5.56166666666667,1
5.89,0.83,4.53833333333333,1
5.95,0.76,4.32666666666667,1
5.74,0.79,4.10166666666667,1
5.48,0.76,5.04666666666667,1
5.43,0.75,5.00833333333333,1
4.66,0.74,4.71666666666667,1
5.53,0.65,4.72833333333333,1
6.08,0.7,4.43666666666667,1
5.59,0.69,4.18333333333333,1
5.83,0.68,4.19166666666667,1
5.51,0.72,4.09833333333333,1
5.61,0.62,4.33333333333333,1
4.78,0.59,4.83666666666667,1
5.6,0.61,5.595,1
5.32,0.61,5.77,1
5.47,0.64,6.13833333333333,1
5.24,0.65,6.44,1
5.17,0.69,6.97,1
3.11,0.68,7.19666666666667,1
3.1,0.76,7.21,1
3.56,0.83,9.31833333333333,1
3.57,0.78,8.32166666666667,1
3.71,0.83,7.655,1
3.84,0.78,8.02333333333333,1
3.7,0.77,7.67,1
4.32,0.81,7.625,1
4.36,0.83,6.59666666666667,1
4.32,0.76,5.94333333333333,1
4.45,0.75,5.83333333333333,1
4.03,0.64,5.06666666666667,1
4.2,0.68,5.16833333333333,1
4.13,0.63,4.88333333333333,1
4.13,0.59,4.61833333333333,1
3.87,0.55,5.38833333333333,1
4.08,0.57,5.385,1
4.04,0.57,4.66,1
4.05,0.54,4.77666666666667,1
4.38,0.51,6.79166666666667,1
4.12,0.5,7.32666666666667,1
4.11,0.49,7.80666666666667,1
4.03,0.5,8.03333333333333,1
3.87,0.49,8.1,1
3.93,0.48,7.49,1
3.83,0.54,7.54833333333333,1
3.84,0.55,5.355,1
3.65,0.52,9.38333333333333,1
3.7,0.53,6.03166666666667,1
3.84,0.46,6.76333333333333,1
3.64,0.42,6.53833333333333,1
3.32,0.4,5.175,1
3.38,0.38,3.39,1
3.37,0.38,4.985,1
3.44,0.34,5.29,1
3.34,0.34,4.305,1
3.59,0.36,3.52666666666667,1
3.22,0.36,3.43833333333333,1
3.35,0.38,4.53166666666667,1
4.76,0.38,5.27666666666667,1
4.55,0.42,5.80166666666667,1
4.49,0.4,4.76333333333333,1
4.04,0.37,6.68166666666667,1
4.32,0.35,6.48166666666667,1
3.9,0.32,6.48333333333333,1
4.13,0.37,6.035,1
4.53,0.44,7.10333333333333,1
3.01,0.51,8.545,1
3.29,0.61,11.4533333333333,1
3.95,0.73,12.69,1
3.87,0.8,10.495,1
3.96,0.72,9.2,1
4.27,0.71,9.805,1
3.98,0.66,13.5633333333333,1
3.82,0.82,13.7966666666667,1
3.62,0.82,12.1283333333333,1
3.87,0.77,7.29666666666667,1
4.03,0.79,5.6,1
4.3,0.77,7.04166666666667,1
4.61,0.68,5.85833333333333,1
4.56,0.7,6.80666666666667,1
4.47,0.58,7.01166666666667,1
3.77,0.56,8.53166666666667,1
3.87,0.54,10.11,1
3.68,0.56,11.205,1
3.74,0.68,11.2033333333333,1
3.6,0.73,10.905,1
3.75,0.8,10.5533333333333,1
3.82,0.74,9.81,1
4.11,0.76,9.62,1
4.07,0.71,8.97,1
4.3,0.62,8.92,1
4.04,0.62,7.93333333333333,1
4.09,0.61,8.1,1
3.94,0.55,8.96833333333333,1
3.54,0.56,9.37666666666667,1
3.41,0.6,9.60666666666667,1
3.36,0.61,9.09,1
3.53,0.58,7.47333333333333,1
3.66,0.61,5.29833333333333,1
3.57,0.55,3.585,1
3.38,0.5,4.245,1
3.58,0.42,4.60333333333333,1
3.64,0.42,4.72833333333333,1
3.79,0.38,4.965,1
3.44,0.32,4.355,1
3.5,0.35,4.59333333333333,1
3.46,0.31,4.71833333333333,1
3.28,0.31,4.91333333333333,1
3.15,0.28,3.665,1
3.18,0.26,4.245,1
2.8,0.27,3.87166666666667,1
2.64,0.27,4.13333333333333,1
2.51,0.24,3.56166666666667,1
2.85,0.24,3.26166666666667,1
3.02,0.22,3.54,1
3.05,0.21,3.40166666666667,1
3.08,0.23,3.88,1
8.98,0.22,4.28666666666667,1
4.11,0.25,5.00333333333333,1
9.55,0.2,4.86166666666667,1
9.6,0.19,5.32,1
9.56,0.22,5.75166666666667,1
9.62,0.23,5.42666666666667,1
9.69,0.22,5.40833333333333,1
2.37,0.24,6.96166666666667,1
2.28,0.25,9.20166666666667,1
2.22,0.33,11.535,1
2.88,0.39,10.565,1
3.2,0.49,11.0683333333333,1
3.82,0.58,10.4333333333333,1
3.93,0.71,10.5333333333333,1
4.11,0.89,6.55166666666667,1
4.44,0.96,13.035,1
4.5,1.15,14.0033333333333,1
4.8,1.25,14.486,1
4.97,1.19,14.0166666666667,1
4.97,1.17,12.0316666666667,1
5.14,1.26,11.015,1
5.16,1.21,12.9816666666667,1
5.23,1.11,10.6116666666667,1
5.18,1.12,9.025,1
5.26,1.2,11.3533333333333,1
5.37,1.38,9.085,1
5.49,1.33,10.4966666666667,1
5.27,1.29,12.04,1
5.48,1.27,10.0316666666667,1
5.44,1.42,9.15333333333333,1
5.57,1.55,8.385,1
5.61,1.35,8.525,1
5.78,1.29,8.28333333333333,1
5.8,1.31,7.79333333333333,1
5.55,1.24,8.16166666666667,1
5.64,1.29,7.17666666666667,1
6.28,1.26,7.125,1
5.56,1.24,7.455,1
5.84,1.31,6.86333333333333,1
7.12,1.44,7.81833333333333,1
7.11,1.49,5.31833333333333,1
7.08,1.44,5.89666666666667,1
6.81,1.46,4.985,1
7.27,1.53,4.34666666666667,1
7.31,1.48,4.84333333333333,1
8.36,1.52,5.76833333333333,1
7.54,1.85,5.94,1
6.3,1.99,6.01666666666667,1
6.77,2.1,5.60666666666667,1
7.26,2.15,5.65333333333333,1
7.59,2.09,6.16666666666667,1
7.32,2.1,6.44666666666667,1
7.59,2.02,7.535,1
7.75,2.03,7.92166666666667,1
7.53,1.94,7.12833333333333,1
6.78,1.8,6.39833333333333,1
7.1,1.82,7.67666666666667,1
7.15,1.64,8.4,1
7.11,1.62,7.26333333333333,1
6.87,1.78,5.89833333333333,1
6.8,1.64,4.30333333333333,1
7.12,1.61,3.475,1
7.29,1.71,4.35,1
6.97,1.55,5.51833333333333,1
7.42,1.53,4.385,1
7.08,1.4,6.43333333333333,1
7.07,1.45,8.365,1
7.31,1.56,8.484,1
7.09,1.58,1.55712871287129,2
7.09,1.47,1.55425742574257,2
6.83,1.46,1.55138613861386,2
6.7,1.54,1.54851485148515,2
6.76,1.46,1.54564356435644,2
6.66,1.3,1.54277227722772,2
6.72,1.25,1.53990099009901,2
6.76,1.36,1.5370297029703,2
6.83,1.45,1.53415841584158,2
6.88,1.58,1.53128712871287,2
5.23,1.6,1.52841584158416,2
5.58,1.56,1.52554455445545,2
5.94,1.67,1.52267326732673,2
6.06,1.59,1.51980198019802,2
5.96,1.68,1.51693069306931,2
5.55,1.68,1.51405940594059,2
5.61,1.9,1.51118811881188,2
7.59,2.06,1.50831683168317,2
5.65,2.04,1.50544554455446,2
5.93,2.44,1.50257425742574,2
6.71,2.48,1.49970297029703,2
7.3,2.57,1.49683168316832,2
7.88,2.56,1.4939603960396,2
8.28,2.52,1.49108910891089,2
8.62,2.56,1.48821782178218,2
8.07,2.46,1.48534653465347,2
8.49,2.28,1.48247524752475,2
7.76,2.26,1.47960396039604,2
7.44,2.25,1.47673267326733,2
7.52,2.2,1.47386138613861,2
6.87,2.21,1.4709900990099,2
7.08,2.1,1.46811881188119,2
7.22,2.01,1.46524752475247,2
7.55,2.22,1.46237623762376,2
7.55,1.89,1.45950495049505,2
7.65,1.72,1.45663366336634,2
5,1.72,1.45376237623762,2
5.14,1.64,1.45089108910891,2
5.36,1.53,1.4480198019802,2
5.1,1.47,1.44514851485149,2
7.08,1.4,1.44227722772277,2
4.44,1.35,1.43940594059406,2
4.65,1.47,1.43653465346535,2
5.56,1.45,1.43366336633663,2
4.85,1.2,1.43079207920792,2
9.31,1.05,1.42792079207921,2
7.57,0.9,1.4250495049505,2
6.53,1.01,1.42217821782178,2
6.57,0.97,1.41930693069307,2
6.03,1.05,1.41643564356436,2
8.34,1.04,1.41356435643564,2
9.02,0.9,1.41069306930693,2
9.18,0.93,1.40782178217822,2
10.02,0.9,1.4049504950495,2
9.06,0.91,1.40207920792079,2
10.1,1,1.39920792079208,2
9.97,1.02,1.39633663366337,2
10.3,1.03,1.39346534653465,2
9.85,1.08,1.39059405940594,2
10.35,1.01,1.38772277227723,2
9.94,0.98,1.38485148514851,2
10.44,1.21,1.3819801980198,2
10.01,1.34,1.37910891089109,2
9.59,1.31,1.37623762376238,2
8.42,1.32,1.37336633663366,2
9.79,1.5,1.37049504950495,2
9.95,1.6,1.36762376237624,2
9.97,1.56,1.36475247524752,2
9.76,1.69,1.36188118811881,2
9.08,1.73,1.3590099009901,2
9.72,1.86,1.35613861386139,2
8.3,1.66,1.35326732673267,2
7.65,1.72,1.35039603960396,2
10.15,1.84,1.34752475247525,2
10.22,1.87,1.34465346534653,2
9.91,1.84,1.34178217821782,2
8.41,1.58,1.33891089108911,2
7.9,1.68,1.3360396039604,2
8.89,1.82,1.33316831683168,2
8.9,1.73,1.33029702970297,2
7.86,1.87,1.32742574257426,2
8.23,1.76,1.32455445544554,2
8.89,1.87,1.32168316831683,2
7.96,1.7,1.31881188118812,2
9.76,1.75,1.31594059405941,2
10.03,1.56,1.31306930693069,2
8.38,1.69,1.31019801980198,2
8.1,1.61,1.30732673267327,2
8.81,1.47,1.30445544554455,2
8.23,1.29,1.30158415841584,2
9.7,1.35,1.29871287128713,2
8.13,1.31,1.29584158415842,2
9.64,1.68,1.2929702970297,2
8.9,1.63,1.29009900990099,2
8.36,1.5,1.28722772277228,2
7.58,1.43,1.28435643564356,2
8.17,1.38,1.28148514851485,2
8.22,1.47,1.27861386138614,2
8.85,1.49,1.27574257425743,2
9.06,1.39,1.27287128712871,2
9.61,1.27,2.79,2
8.27,1.2,2.595,2
7.8,1.11,2.58333333333333,2
7.79,1.12,2.91833333333333,2
9.01,1.32,3.84,1
8.54,1.35,4.42666666666667,1
8.58,1.26,3.63333333333333,1
7.86,1.19,4.09333333333333,1
8.84,1.24,3.79333333333333,1
8.08,1.2,4.20666666666667,1
8.1,1.14,4.50166666666667,1
7.97,1.12,4.16,1
8.14,0.92,4.06666666666667,1
6.96,0.82,4.18666666666667,1
6.77,0.86,4.61,1
6.31,0.89,4.75,1
9.06,0.85,4.94333333333333,1
8.27,0.99,4.76,1
9.31,0.93,4.86833333333333,1
5.87,0.9,5.165,1
7.29,0.78,5.675,1
7.24,0.81,7.34166666666667,1
7.95,0.81,7.16166666666667,1
9.02,0.86,7.52666666666667,1
7.78,0.79,6.36666666666667,1
6.96,0.7,6.285,1
3.51,0.76,6.755,1
3.83,0.72,7.01666666666667,1
3.8,0.74,8.585,1
4.09,0.91,10.4916666666667,1
4.05,0.96,10.42,1
8.93,0.94,9.43,1
4.33,0.91,7.93666666666667,1
4.33,0.9,9.94666666666667,1
4.32,0.9,9.73333333333333,1
4.11,0.91,9.52333333333333,1
3.97,0.94,10.1766666666667,1
4,0.92,12.2866666666667,1
4.51,1.08,12.445,1
4.61,1.03,12.455,1
4.69,1.14,10.3966666666667,1
4.69,1.03,9.48666666666667,1
4.94,1.21,9.36,1
4.97,1.15,10.2883333333333,1
5.43,1.26,11.5533333333333,1
5.56,1.38,10.6933333333333,1
5.31,1.3,7.69,1
5.35,1.12,7.04,1
5.19,0.98,8.435,1
5.04,0.98,11.5833333333333,1
4.86,0.97,10.6183333333333,1
4.64,0.91,12.1866666666667,1
4.62,0.95,13.1166666666667,1
4.66,0.94,11.03,1
4.76,0.9,10.4883333333333,1
4.79,1,9.98333333333333,1
4.97,1.08,10.8166666666667,1
4.75,0.98,10.4416666666667,1
4.37,1.18,11.1666666666667,1
4.51,1.14,9.655,1
4.35,1.03,8.965,1
6.16,0.96,5.88833333333333,1
6.08,0.92,3.57666666666667,1
5.71,0.85,4.7,1
6.04,0.8,5.17666666666667,1
5.61,0.76,5.78166666666667,1
5.21,0.77,7.345,1
5.58,0.78,7.20666666666667,1
4.4,0.83,9.32666666666667,1
4.83,0.83,9.3,1
3.98,0.82,9.18833333333333,1
4.47,0.84,8.12333333333333,1
4.27,0.83,7.01666666666667,1
3.9,0.77,9.31,1
4.11,0.74,8.97833333333333,1
3.78,0.79,9.27333333333334,1
3.85,0.89,8.655,1
4.36,1.08,10.8533333333333,1
5.09,1.1,10.2733333333333,1
5.24,1.34,9.64166666666667,1
5.41,1.39,5.83333333333333,1
5.5,1.44,4.97666666666667,1
5.1,1.41,4.91,1
5.39,1.33,5.015,1
5.27,1.18,4.64333333333333,1
5.13,1.23,4.59666666666667,1
5.05,1.16,5.67166666666667,1
4.94,1.07,4.94666666666667,1
5.06,0.95,5.155,1
5.01,0.84,4.97333333333333,1
5.04,0.84,1.82833333333333,2
4.84,0.7,2.09833333333333,2
4.72,0.82,2.70666666666667,2
4.58,0.69,3.635,1
4.44,0.67,7.56,1
4.07,0.67,7.44166666666667,1
4.18,0.62,4.29,1
3.92,0.6,5.65166666666667,1
3.73,0.61,6.07333333333333,1
3.84,0.62,6.43666666666667,1
4.14,0.64,8.7,1
4.23,0.78,10.2966666666667,1
4.2,0.74,6.61833333333333,1
4.34,0.81,6.65833333333333,1
4.7,0.8,8.93166666666667,1
4.64,0.83,7.97833333333333,1
4.83,0.96,3.33666666666667,1
4.79,0.83,3.73333333333333,1
4.72,0.91,5.62333333333333,1
4.78,0.85,4.72833333333333,1
4.98,0.84,7.37666666666667,1
4.95,0.85,8.46166666666667,1
4.78,0.88,8.04666666666667,1
4.8,0.74,6.65,1
4.58,0.73,6.97333333333333,1
4.75,0.71,5.665,1
5.94,0.62,3.90666666666667,1
4.58,0.57,2.84166666666667,2
4.95,0.55,3.24666666666667,1
4.17,0.55,4.67166666666667,1
4.55,0.55,2.97,2
4.68,0.52,2.21333333333333,2
4.27,0.51,4.94833333333333,1
5.49,0.48,5.45666666666667,1
5.31,0.45,4.755,1
5.33,0.42,5.37333333333333,1
5.23,0.46,3.92833333333333,1
4.64,0.83,3.815,1
4.93,0.83,4.085,1
4.95,0.82,3.76166666666667,1
4.81,0.7,5.06666666666667,1
4.7,0.7,5.22833333333333,1
4.56,0.72,6.7,1
4.46,0.69,5.50333333333333,1
4.32,0.65,5.34333333333333,1
4.28,0.68,4.21833333333333,1
3.99,0.6,3.95,1
4.28,0.64,3.33166666666667,1
4.36,0.66,2.10333333333333,2
4.79,0.65,1.81833333333333,2
4.77,0.63,1.08,2
4.39,0.58,0.463333333333333,2
4.71,0.56,0.776666666666667,2
4.02,0.55,1.13666666666667,2
4,0.51,0.84,2
3.62,0.46,0.771666666666667,2
3.68,0.42,0.98,2
4.76,0.38,0.908333333333333,2
3.15,0.34,1.24333333333333,2
4,0.29,2.48166666666667,2
4.61,0.27,2.88833333333333,2
4.55,0.26,2.6,2
4.45,0.26,2.34166666666667,2
4.55,0.24,1.77333333333333,2
4.5,0.26,2.47,2
3.14,0.28,1.7,2
3.08,0.28,1.00666666666667,2
8.83,0.29,0.768333333333333,2
3.54,0.28,1.68833333333333,2
3.87,0.26,1.81333333333333,2
3.22,0.24,2.23333333333333,2
3.15,0.22,2.78,2
3.42,0.23,0.22,2
3.34,0.21,0.22,2
3.79,0.23,0.22,2
8.4,0.22,2.45333333333333,2
8.16,0.22,2.12833333333333,2
5.92,0.2,2.89833333333333,2
8.07,0.22,1.92666666666667,2
4.06,0.21,2.045,2
3.49,0.18,2.675,2
5.49,0.19,1.78333333333333,2
6.15,0.19,1.43166666666667,2
8.78,0.2,1.77333333333333,2
5.78,0.19,2.26,2
7.57,0.2,2.60666666666667,2
7.53,0.19,2.11166666666667,2
6.4,0.21,3.285,1
7.12,0.21,3.77666666666667,1
3.02,0.23,3.05666666666667,1
7.2,0.23,4.24,1
2.24,0.26,4.645,1
4.16,0.34,3.07666666666667,1
2.5,0.29,2.915,2
2.69,0.32,2.05333333333333,2
2.93,0.28,3.29333333333333,1
2.8,0.29,3.97333333333333,1
2.74,0.26,5.32666666666667,1
2.96,0.28,5.515,1
2.91,0.3,4.975,1
2.78,0.35,6.775,1
2.91,0.43,8.43166666666667,1
2.96,0.46,8.66833333333333,1
3.06,0.44,9.74166666666667,1
3.12,0.46,10.5233333333333,1
3.05,0.46,9.65,1
3.38,0.58,9.915,1
4.05,0.65,8.47,1
4.12,0.62,7.73166666666667,1
4.14,0.62,6.565,1
4.32,0.64,7.145,1
4.34,0.61,6.38833333333333,1
4.42,0.54,6.28,1
4.39,0.56,6.04833333333333,1
4.35,0.53,7.44166666666667,1
4.43,0.52,4.34166666666667,1
4.21,0.57,5.03833333333333,1
4.11,0.55,4.19166666666667,1
3.03,0.58,3.01,1
3.69,0.59,3.06666666666667,1
3.26,0.56,2.625,2
3.66,0.57,2.58333333333333,2
3.38,0.52,4.44,1
3.6,0.48,3.54666666666667,1
3.94,0.44,3.695,1
3.94,0.45,4.97166666666667,1
10.22,0.41,2.90333333333333,2
3.84,0.42,3.04333333333333,1
3.71,0.39,3.83,1
9.63,0.4,3.36833333333333,1
9.61,0.41,2.27666666666667,2
9.81,0.38,2.86166666666667,2
4.51,0.41,2.64833333333333,2
4.71,0.42,2.04166666666667,2
4.99,0.37,3.49666666666667,1
4.92,0.35,3.54,1
4.4,0.34,3.29333333333333,1
4.56,0.33,3.64166666666667,1
4.41,0.34,4.30166666666667,1
4.21,0.33,4.37,1
3.63,0.34,4.27166666666667,1
4.33,0.34,4.08333333333333,1
4.67,0.34,3.61833333333333,1
9.45,0.34,3.26666666666667,1
8.97,0.33,3.26,1
4.6,0.32,2.13166666666667,2
4.85,0.33,2.77666666666667,2
4.79,0.32,4.17666666666667,1
4.57,0.32,2.97833333333333,2
5.12,0.32,2.85333333333333,2
4.8,0.36,3.79,1
4.57,0.35,4.45833333333333,1
4.79,0.34,4.23,1
5.12,0.34,4.07666666666667,1
4.04,0.37,4.085,1
2.68,0.39,4.38333333333333,1
3.01,0.42,5.41333333333333,1
3.81,0.5,4.75,1
3.87,0.47,3.98333333333333,1
3.86,0.51,3.85,1
4.15,0.51,4,1
3.94,0.53,3.76,1
3.59,0.53,4.52666666666667,1
3.82,0.54,3.40666666666667,1
4,0.56,3.34833333333333,1
3.83,0.52,4.73333333333333,1
4.24,0.51,3.98833333333333,1
4.42,0.51,3.25666666666667,1
4.95,0.44,3.33166666666667,1
5.31,0.41,3.455,1
5.25,0.4,3.78333333333333,1
5.22,0.39,5.025,1
6.06,0.4,5.44,1
3.01,0.49,4.765,1
3.09,0.43,4.16833333333333,1
2.97,0.48,2.67666666666667,2
3.71,0.49,2.335,2
3.35,0.54,1.02,2
4.29,0.55,1.685,2
3.76,0.49,2.89333333333333,2
4.39,0.44,3.32833333333333,1
4.99,0.38,3.72166666666667,1
4.58,0.37,4.25,1
4.4,0.33,4.805,1
4.31,0.32,4.59166666666667,1
3.74,0.34,4.63166666666667,1
4.57,0.33,5.16333333333333,1
3.96,0.4,5.28166666666667,1
3.02,0.44,5.215,1
3.24,0.49,5.37833333333333,1
3.58,0.48,5.825,1
4.24,0.43,6.26833333333333,1
4.31,0.38,5.085,1
4.57,0.34,5.86833333333333,1
7.61,0.35,7.045,1
7.69,0.36,6.94333333333333,1
2.24,0.38,4.93833333333333,1
2.48,0.33,4.89166666666667,1
2.86,0.33,5.76333333333333,1
3.68,0.41,4.915,1
3.66,0.55,5.48166666666667,1
4.68,0.77,5.965,1
4.67,0.94,5.13833333333333,1
4.72,0.77,4.85666666666667,1
5.29,0.74,5.57,1
5.1,0.69,4.22166666666667,1
5.22,0.62,4.21,1
5.39,0.52,4.08166666666667,1
5.52,0.45,4.26833333333333,1
5,0.46,4.675,1
4.88,0.45,3.51333333333333,1
5.28,0.5,2.605,2
5.13,0.52,2.62,2
3.54,0.52,2.63666666666667,2
5.01,0.54,2.505,2
5.15,0.5,2.58,2
4.85,0.43,2.33166666666667,2
5.44,0.41,2.39833333333333,2
5.56,0.37,2.805,2
5.85,0.38,3.22,1
5.02,0.35,3.42833333333333,1
3.97,0.34,3.33,1
3.27,0.32,2.785,2
3.58,0.35,2.73166666666667,2
3.26,0.4,2.4,2
2.96,0.4,1.82333333333333,2
